Unnamed: 0,route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,trip_id.1,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,arrival_time_new,day_of_the_week,day,arrival_time_new_1
3138.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:26:12,18:26:12,8220DB007588,66, Heuston Station,0,0,24264.89,0 days 18:26:12,Saturday,,
3139.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:28:57,18:28:57,8220DB000325,67, Heuston Station,0,0,24917.2,0 days 18:28:57,Saturday,,
3140.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:31:20,18:31:20,8220DB001443,68, Heuston Station,0,0,25582.55,0 days 18:31:20,Saturday,,
3141.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:33:10,18:33:10,8220DB001444,69, Heuston Station,0,0,25912.41,0 days 18:33:10,Saturday,,
3142.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:35:13,18:35:13,8220DB001445,70, Heuston Station,0,0,26277.99,0 days 18:35:13,Saturday,,
3143.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:36:22,18:36:22,8220DB004407,71, Heuston Station,0,0,26640.58,0 days 18:36:22,Saturday,,
3144.0,60-145-b12-1,y1002,15536.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,15536.y1002.60-145-b12-1.330.I,18:41:18,18:41:18,8220DB004320,74, Heuston Station,0,0,28019.75,0 days 18:41:18,Saturday,,
3145.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:00:00,17:00:00,8350DB007574,1, Heuston Station,0,0,0.0,0 days 17:00:00,Saturday,,
3146.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:02:45,17:02:45,8350DB004177,2, Heuston Station,0,0,448.42,0 days 17:02:45,Saturday,,
3147.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:03:25,17:03:25,8350DB004178,3, Heuston Station,0,0,696.52,0 days 17:03:25,Saturday,,
3148.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:04:46,17:04:46,8350DB004179,4, Heuston Station,0,0,1187.07,0 days 17:04:46,Saturday,,
3149.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:05:48,17:05:48,8350DB002993,5, Heuston Station,0,0,1607.52,0 days 17:05:48,Saturday,,
3150.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:06:47,17:06:47,8350DB002994,6, Heuston Station,0,0,2090.99,0 days 17:06:47,Saturday,,
3151.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:07:48,17:07:48,8350DB004180,7, Heuston Station,0,0,2411.62,0 days 17:07:48,Saturday,,
3152.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:09:02,17:09:02,8350DB004181,8, Heuston Station,0,0,2783.89,0 days 17:09:02,Saturday,,
3153.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:11:01,17:11:01,8350DB004182,9, Heuston Station,0,0,3192.15,0 days 17:11:01,Saturday,,
3154.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:12:01,17:12:01,8350DB004151,10, Heuston Station,0,0,3394.12,0 days 17:12:01,Saturday,,
3155.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:12:46,17:12:46,8350DB002997,11, Heuston Station,0,0,3544.0,0 days 17:12:46,Saturday,,
3156.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:13:45,17:13:45,8350DB004153,12, Heuston Station,0,0,3747.35,0 days 17:13:45,Saturday,,
3157.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:15:13,17:15:13,8350DB004154,13, Heuston Station,0,0,4038.8,0 days 17:15:13,Saturday,,
3158.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:16:18,17:16:18,8350DB004416,14, Heuston Station,0,0,4288.35,0 days 17:16:18,Saturday,,
3159.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:17:32,17:17:32,8350DB004201,15, Heuston Station,0,0,4660.63,0 days 17:17:32,Saturday,,
3160.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:18:27,17:18:27,8250DB004202,16, Heuston Station,0,0,5232.14,0 days 17:18:27,Saturday,,
3161.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:19:00,17:19:00,8250DB004203,17, Heuston Station,0,0,5657.98,0 days 17:19:00,Saturday,,
3162.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:19:21,17:19:21,8250DB005090,18, Heuston Station,0,0,5893.7,0 days 17:19:21,Saturday,,
3163.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:19:40,17:19:40,8250DB004204,19, Heuston Station,0,0,6113.34,0 days 17:19:40,Saturday,,
3164.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:19:53,17:19:53,8250DB004205,20, Heuston Station,0,0,6272.1,0 days 17:19:53,Saturday,,
3165.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:20:38,17:20:38,8250DB004206,21, Heuston Station,0,0,6606.83,0 days 17:20:38,Saturday,,
3166.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:21:12,17:21:12,8250DB003140,22, Heuston Station,0,0,6868.73,0 days 17:21:12,Saturday,,
3167.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:22:29,17:22:29,8250DB003141,23, Heuston Station,0,0,7432.3,0 days 17:22:29,Saturday,,
3168.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:23:15,17:23:15,8250DB003142,24, Heuston Station,0,0,7863.69,0 days 17:23:15,Saturday,,
3169.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:24:21,17:24:21,8250DB003143,25, Heuston Station,0,0,8478.67,0 days 17:24:21,Saturday,,
3170.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:25:21,17:25:21,8250DB003144,26, Heuston Station,0,0,8930.37,0 days 17:25:21,Saturday,,
3171.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:26:00,17:26:00,8250DB003145,27, Heuston Station,0,0,9247.7,0 days 17:26:00,Saturday,,
3172.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:26:36,17:26:36,8250DB003146,28, Heuston Station,0,0,9649.17,0 days 17:26:36,Saturday,,
3173.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:27:36,17:27:36,8250DB003147,29, Heuston Station,0,0,10198.15,0 days 17:27:36,Saturday,,
3174.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:28:17,17:28:17,8250DB003148,30, Heuston Station,0,0,10590.0,0 days 17:28:17,Saturday,,
3175.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:29:09,17:29:09,8250DB005127,31, Heuston Station,0,0,11055.81,0 days 17:29:09,Saturday,,
3176.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:30:16,17:30:16,8250DB005128,32, Heuston Station,0,0,11680.16,0 days 17:30:16,Saturday,,
3177.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:31:47,17:31:47,8250DB002996,33, Heuston Station,0,0,12553.35,0 days 17:31:47,Saturday,,
3178.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:32:25,17:32:25,8250DB003258,34, Heuston Station,0,0,12914.75,0 days 17:32:25,Saturday,,
3179.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:33:12,17:33:12,8250DB002060,35, Heuston Station,0,0,13178.87,0 days 17:33:12,Saturday,,
3180.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:33:55,17:33:55,8250DB002061,36, Heuston Station,0,0,13573.96,0 days 17:33:55,Saturday,,
3181.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:35:01,17:35:01,8250DB002062,37, Heuston Station,0,0,14151.39,0 days 17:35:01,Saturday,,
3182.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:35:49,17:35:49,8250DB002063,38, Heuston Station,0,0,14402.42,0 days 17:35:49,Saturday,,
3183.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:37:03,17:37:03,8250DB002064,39, Heuston Station,0,0,14780.71,0 days 17:37:03,Saturday,,
3184.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:37:30,17:37:30,8250DB002065,40, Heuston Station,0,0,15019.62,0 days 17:37:30,Saturday,,
3185.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:39:18,17:39:18,8250DB004727,41, Heuston Station,0,0,15759.35,0 days 17:39:18,Saturday,,
3186.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:40:16,17:40:16,8250DB004728,42, Heuston Station,0,0,16155.36,0 days 17:40:16,Saturday,,
3187.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:40:43,17:40:43,8250DB000461,43, Heuston Station,0,0,16345.37,0 days 17:40:43,Saturday,,
3188.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:41:38,17:41:38,8250DB002068,44, Heuston Station,0,0,16717.81,0 days 17:41:38,Saturday,,
3189.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:42:07,17:42:07,8250DB002069,45, Heuston Station,0,0,16917.78,0 days 17:42:07,Saturday,,
3190.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:43:26,17:43:26,8250DB002070,46, Heuston Station,0,0,17326.92,0 days 17:43:26,Saturday,,
3191.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:44:06,17:44:06,8250DB002084,47, Heuston Station,0,0,17683.85,0 days 17:44:06,Saturday,,
3192.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:45:20,17:45:20,8250DB000768,48, Heuston Station,0,0,18332.61,0 days 17:45:20,Saturday,,
3193.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:45:44,17:45:44,8220DB000769,49, Heuston Station,0,0,18660.17,0 days 17:45:44,Saturday,,
3194.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:46:37,17:46:37,8220DB000770,50, Heuston Station,0,0,19103.19,0 days 17:46:37,Saturday,,
3195.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:46:59,17:46:59,8220DB000771,51, Heuston Station,0,0,19294.0,0 days 17:46:59,Saturday,,
3196.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:47:43,17:47:43,8220DB000772,52, Heuston Station,0,0,19667.55,0 days 17:47:43,Saturday,,
3197.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:48:22,17:48:22,8220DB000773,53, Heuston Station,0,0,19870.88,0 days 17:48:22,Saturday,,
3198.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:49:09,17:49:09,8220DB000774,54, Heuston Station,0,0,20112.76,0 days 17:49:09,Saturday,,
3199.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:50:12,17:50:12,8220DB000775,55, Heuston Station,0,0,20436.6,0 days 17:50:12,Saturday,,
3200.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:51:20,17:51:20,8220DB000776,56, Heuston Station,0,0,20719.48,0 days 17:51:20,Saturday,,
3201.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:51:57,17:51:57,8220DB000777,57, Heuston Station,0,0,20927.81,0 days 17:51:57,Saturday,,
3202.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:53:00,17:53:00,8220DB000906,58, Heuston Station,0,0,21268.54,0 days 17:53:00,Saturday,,
3203.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:53:55,17:53:55,8220DB000907,59, Heuston Station,0,0,21501.82,0 days 17:53:55,Saturday,,
3204.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:54:41,17:54:41,8220DB000908,60, Heuston Station,0,0,21695.7,0 days 17:54:41,Saturday,,
3205.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:55:41,17:55:41,8220DB000909,61, Heuston Station,0,0,21949.13,0 days 17:55:41,Saturday,,
3206.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,17:56:43,17:56:43,8220DB000786,62, Heuston Station,0,0,22210.37,0 days 17:56:43,Saturday,,
3207.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:00:19,18:00:19,8220DB000792,63, Heuston Station,0,0,22967.73,0 days 18:00:19,Saturday,,
3208.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:02:48,18:02:48,8220DB007586,64, Heuston Station,0,0,23509.67,0 days 18:02:48,Saturday,,
3209.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:05:20,18:05:20,8220DB007587,65, Heuston Station,0,0,24066.5,0 days 18:05:20,Saturday,,
3210.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:06:12,18:06:12,8220DB007588,66, Heuston Station,0,0,24264.89,0 days 18:06:12,Saturday,,
3211.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:08:57,18:08:57,8220DB000325,67, Heuston Station,0,0,24917.2,0 days 18:08:57,Saturday,,
3212.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:11:20,18:11:20,8220DB001443,68, Heuston Station,0,0,25582.55,0 days 18:11:20,Saturday,,
3213.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:13:10,18:13:10,8220DB001444,69, Heuston Station,0,0,25912.41,0 days 18:13:10,Saturday,,
3214.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:15:13,18:15:13,8220DB001445,70, Heuston Station,0,0,26277.99,0 days 18:15:13,Saturday,,
3215.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:16:22,18:16:22,8220DB004407,71, Heuston Station,0,0,26640.58,0 days 18:16:22,Saturday,,
3216.0,60-145-b12-1,y1002,16108.y1002.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,16108.y1002.60-145-b12-1.330.I,18:21:18,18:21:18,8220DB004320,74, Heuston Station,0,0,28019.75,0 days 18:21:18,Saturday,,
4081.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:45:00,16:45:00,8350DB007574,1, Heuston Station,0,0,0.0,0 days 16:45:00,Sunday,,
4082.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:47:41,16:47:41,8350DB004177,2, Heuston Station,0,0,448.42,0 days 16:47:41,Sunday,,
4083.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:48:21,16:48:21,8350DB004178,3, Heuston Station,0,0,696.52,0 days 16:48:21,Sunday,,
4084.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:49:40,16:49:40,8350DB004179,4, Heuston Station,0,0,1187.07,0 days 16:49:40,Sunday,,
4085.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:50:46,16:50:46,8350DB002993,5, Heuston Station,0,0,1607.52,0 days 16:50:46,Sunday,,
4086.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:51:42,16:51:42,8350DB002994,6, Heuston Station,0,0,2090.99,0 days 16:51:42,Sunday,,
4087.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:52:34,16:52:34,8350DB004180,7, Heuston Station,0,0,2411.62,0 days 16:52:34,Sunday,,
4088.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:53:37,16:53:37,8350DB004181,8, Heuston Station,0,0,2783.89,0 days 16:53:37,Sunday,,
4089.0,60-145-b12-1,y1003,8589.y1003.60-145-b12-1.330.I,60-145-b12-1.330.I,Kilmacanogue (Esso Garage) - Outside Heuston Train Station,1,8589.y1003.60-145-b12-1.330.I,16:56:22,16:56:22,8350DB004182,9, Heuston Station,0,0,3192.15,0 days 16:56:22,Sunday,,
